scenario,policy,seed,cyber_harm_auc,misbelief_auc,trust_auc,uncertainty_auc,polarization_auc,protocol_attempted,protocol_executed,shield_interventions,final_cyber_harm,final_misbelief,final_trust,exfil_risk_auc,services_down_auc,compromised_auc
exfiltration_scam,pipeline+shield,3,3.0086011136448727,0.8603491382709378,0.07338777103526382,0.8992063832217525,0.005442507605330068,170.0,0.0,55.0,3.56078431372549,0.9997779532102137,0.0022000000000000006,0.8406007299840763,0.0,0.23970588235294124
exfiltration_scam,pipeline+shield,4,2.1353313564426153,0.6604750507764555,0.20737063727714947,0.6610995433512356,0.010976442616545606,123.0,0.0,38.0,3.5313725490196077,0.9998101044839667,0.0022000000000000006,0.576308943025943,0.0,0.1813725490196079
exfiltration_scam,pipeline+shield,5,2.557718802482115,0.8187422914598402,0.097085186528511,0.8621416550202416,0.00700268793107332,161.0,0.0,51.0,3.227450980392157,0.999729726299584,0.0022000000000000006,0.7871568043734632,0.0,0.20000000000000004
exfiltration_scam,pipeline+shield,6,2.6937189098126546,0.8773318949724739,0.05974940489864469,0.9205082335067227,0.0049531057088101444,184.0,0.0,56.0,3.0803921568627453,0.9997910167206046,0.0022000000000000006,0.8644771070923479,0.0,0.11274509803921572
exfiltration_scam,pipeline+shield,7,0.9084337876980805,0.34449300427198803,0.42192396621440853,0.27157292713781833,0.0320509376677762,30.0,0.0,13.0,3.56078431372549,0.9994697903982195,0.0022000000000000006,0.1956771481091159,0.0,0.22745098039215692
exfiltration_scam,vchimera,0,2.8528679063852818,0.8316172327329373,0.1371233960871308,0.8555526219265457,0.03058671261555792,59.0,59.0,0.0,3.256862745098039,0.9864847139053479,0.0845242495549752,0.8365102807364205,0.0,0.22794117647058829
exfiltration_scam,vchimera,1,2.9503677991188293,0.8433127560727446,0.13646140703709483,0.8548352538124983,0.03058100671423256,59.0,59.0,0.0,3.1980392156862747,0.9859586389460042,0.0845242495549752,0.8327834923709927,0.0,0.27401960784313734
exfiltration_scam,vchimera,2,3.091087148434238,0.8460740622633068,0.1329644470091752,0.859471873546742,0.02960259966108066,59.0,59.0,0.0,3.894117647058824,0.9866394963850859,0.0845242495549752,0.845616726270584,0.0,0.26470588235294124
exfiltration_scam,vchimera,3,3.1497971925344057,0.839533763957538,0.13499127925416887,0.858928430305766,0.030395706480808502,58.0,58.0,0.0,3.5313725490196077,0.9868565512088069,0.0845242495549752,0.8462015345846257,0.0,0.27745098039215693
exfiltration_scam,vchimera,4,2.633872280230963,0.7546873262378863,0.20191836149912887,0.778759754649667,0.031219197438572998,56.0,56.0,0.0,2.8941176470588235,0.986371116059664,0.0845242495549752,0.7656044717831506,0.0,0.25441176470588245
exfiltration_scam,vchimera,5,1.1524210278314346,0.3592239118322029,0.4712210070545667,0.3431246067749193,0.0354844732371564,25.0,25.0,0.0,3.227450980392157,0.9865410681756082,0.0848829264692193,0.29976223544044617,0.0,0.22303921568627458
exfiltration_scam,vchimera,6,3.13339667914676,0.8552903283250589,0.12905995092148367,0.8667321437714806,0.030101817920664107,59.0,59.0,0.0,3.56078431372549,0.9862622085831064,0.0845242495549752,0.8596271792595632,0.0,0.253921568627451
exfiltration_scam,vchimera,7,0.6718349505234841,0.2188598505372834,0.559361213392823,0.19886505534242402,0.03680174451696162,14.0,14.0,0.0,3.1486532686165454,0.7868566440285774,0.0850737229425275,0.1465956446206462,0.0,0.190686274509804
exfiltration_scam,vchimera+shield,0,2.8528679063852818,0.8515086390893156,0.08375909787484508,0.8961966698279423,0.015147726855533537,40.0,0.0,40.0,3.256862745098039,1.0,0.0022000000000000006,0.8365102807364205,0.0,0.22794117647058829
exfiltration_scam,vchimera+shield,1,2.9503677991188293,0.8604471386520076,0.08336297705814097,0.8981658528623436,0.015166229356612292,40.0,0.0,40.0,3.1980392156862747,0.9993147718672786,0.0022000000000000006,0.8327834923709927,0.0,0.27401960784313734
